,id,title,content,gender,topics,school,department,with_images,OUTCOME
10,255212120,#分享 J人出國前置作業 這5樣東西一定帶！,身為J人，出國前整理行李絕對是什麼都要準備好 我連每天的穿搭都會先拍起來 這樣之後只要照著穿就好，不用浪費時間😂 我也超愛用各種收納袋（朋友表示不解  看著滿滿的行李箱有種莫名的滿足感… 以下是每次出國我都一定會帶的東西！  🎁雅詩蘭黛小棕瓶 小棕瓶真的是鎮壓爛皮第一名-.- 自從某次出國臉大過敏，用它隔天消一半後 我之後的每次出行一定會帶著 通,F,[],國立勤益科技大學,,FALSE,0
11,255211736,#分享 植村秀定妝噴霧分享#D樂園推推,2021的時候實測過íPSA膜力控油定妝噴霧、植村秀無極限持久定妝噴霧，當時13:20完妝出門時大爆汗，實測妝容撐到17:00的狀況  會撈出來重新分享是因為４月初參加了姐妹婚禮，當伴娘又在戶外證婚場地東奔西跑，06:00在家完妝後好好的撐到了17:30結束，滿心感激定妝噴霧的加持沒有讓姊妹丟臉（？）同時借出家裡其他瓶定妝噴霧給其他親友團，也得到了非常滿意的回饋才決定撈出來再次分享 也因為作為工作人員，參加婚宴沒有拍太多的照片，所以用2021的實測照片簡單分享  底妝在皮膚上的狀態其實沒有差很多，眉尾都略略掉了一些。瑕疵本來就沒有用很重的粉全部遮掉，瑕疵的顯露度沒有比較多，比較明顯的部分是眉尾＋腮紅幾乎不見了   植村秀無極限持久定妝噴霧能成為化妝台一眾瓶瓶罐罐中我最喜歡的定妝噴霧（已經快把第２瓶用完），主要原因是噴霧細到沒話說，連相機都不太有辦法捕捉到噴霧落下的瞬間。從2021市場推出定妝噴霧以來能一直維持產品話題度來說，我相信很大原因是細緻得不得了的噴霧，完全不用擔心妝會被突如其來的水滴化開   植村秀無極限持久定妝噴霧建議噴灑距離是15cm，在如此近的距離下，水霧均勻分散，紙張上沒有太明顯的水滴痕跡   有空的話再分,F,"['D樂園推推', '植村秀', '定妝', '噴霧']",______G,lovein,FALSE,1
12,255211676,#分享 兩個這些年用過很推的MIT保養品牌（國貨讚拉！）,不知道大家會不會跟我一樣有個小癖好 就是如果可以會希望用國貨ＸＤＸＤ 除非真的沒遇到喜歡的、合適的 才會選擇其他國家的品牌 可能因為自己家裡也是做生意、做國產品牌的 所以真的小本生意有時候很難 說倒就倒的也是常態  就是一個下意識的選擇 就會想選台灣產的（呆灣欸丟洗讚拉🤣）  今天就來跟大家分享我從皮膚到頭皮的保養品牌 希望大家一起來支持好國貨嘿嘿  主要平常使用的就分兩塊，臉部和頭髮 臉部保養我幾乎都是用「簡單」他們家的 簡單真的是我的蜜糖     我用的是這個經典三步驟：青春露+淡斑精華+賦活精萃 已經推薦給很多身邊的朋友了 味道也是特別那種小清新的香味 淡淡的就如他們的名字一樣簡單的香味 不刺鼻、不濃郁沒有酒精的味道 使用起來也都很穩定 對我來說就是很basic的日常保養  可能大家對保養品會有些要求 例如改善黑眼圈、淡斑緊緻抗皺等等 但對我來說那些很難短時間內做到 而且最有效的就是飲食作息或醫美 想要保養品做到這些我自己是覺得太強人所難了 所以我對保養品最大的要求就是保濕、味道溫和和膚況穩定 這些簡單都能滿足喔！  再來是洗頭 我用的是SIRO 一號強健髮根洗護組＋小雛菊輕髮油   因為還年輕所以沒有真的太嚴重的落髮問題 但就像前面保養品所說的 日常basic的保養很簡單卻也是最最最最最基礎重要的 然而SIRO家的洗髮精我從大學用到現在 全家都在用 真的很喜歡 他的味道不管是外面開價還是專櫃都遇不到 很像那種入住日式飯店會有的洗沐味道 但也不是香水木質調那麼重（好難解釋🤣） 日常的保養、強健髮根、控油保濕都做得很好  還有用他們家的護髮油 小雛菊輕髮油是他們的新品  主要是我是細軟髮以前都不敢用髮油怕塌 後來被他們輕盈的質地給燒到就買了！ 真！的！不粘膩～～～～ 也能撫平毛躁（對～我要求真的就是不油又可以不毛躁！） 細軟髮的姐妹真的可以衝了哈哈哈哈哈  自從我買了之後我妹也跟我一起用 然後他說我難得不會再罵他浴室把手黏黏油油的了 因為他每次吹完頭髮抹髮油 再碰其他東西都會變得油油的超噁 像什麼黏液  現在也算是可喜可賀了🤣🤣🤣 彩妝類的MIT品牌其實我用的也不少 例如：Heme眼影盤、Fresh O2唇膏、1028睫毛膏...等等 但再講下去就太多拉～ 大家有興趣的話可以在底下留言跟我說 我有時間再來寫彩妝篇！  希望大家一起支持國產拉～～～,F,"['mit', '保養']",中國文化大學,,TRUE,0
13,255211640,#分享 懶人福音－四款洗卸兩用洗面乳評比,嗷嗷嗷 懶癌末期的我要來回饋大家啦 平常都是我在潛水看大家分享心得 這次輪到我來分享惹！！  我是服務業 雖然不是從事美妝保養的工作 但還是要淡妝上班 每次上班站了一整天 回到家根本只想馬上洗洗睡 所以洗面乳都是選洗卸合一、CP值高的 今天就來把用過的品牌一起分享給大家🫶  1. Biore蜜妮 深層卸粧乳 (小屈購入／$258) 乳狀質地 加水很好起泡 在臉上搓洗也不會有太大的摩擦感 清潔力也給過 只是有時候在卸眼周時會有點熏眼＞＜ 但總體來說卸妝力還是夠的 小屈特價時都會囤一罐   2. 碧菲絲特 洗卸兩用淨透洗面乳 (寶雅購入／$99) 當初因為價錢很俗所以腦波弱購入 沒想到直接大踩雷🥲 清潔力不過關 洗一次還是會有殘妝 後來去爬文才發現大家都不推 (沒做功課的後果就是浪費錢QQ)  3. 專科 超微米洗卸兩用潔淨乳 (小屈購入／$175) 我本身是專科愛好者 他們家化妝水跟防曬我愛爆 都已經回購至少三四次吧 所以那時候想說給他們家洗卸一次機會 But！清潔力是很強！ 但太強啦大姊 洗完臉超乾的😣 (後來看板上有人說拿它來當清潔用品很好用xdd)  4. 蕊朋 洗卸不麻煩 兩用潔膚露 (官網購入／$299) 這罐是我目前服役中的洗卸 改善了蜜妮的缺點 成分天然 是無油的水凝露質地 不熏眼！ 清潔力很好 洗完臉也很保濕不緊繃 小缺點是沒有實體通路 有時候會忘記先囤貨🥺  最後整理我自己的喜好排列表 ✅價錢(低到高)：碧菲絲特＞專科＞蜜妮＞蕊朋 ✅清潔效果(可卸乾淨到不太乾淨)：專科＞蕊朋＝蜜妮＞碧菲絲特 ✅保濕效果(保濕到緊繃)：蕊朋＞蜜妮＞碧菲絲＞專科 ✅推薦：蕊朋＞蜜妮＞專科＞碧菲絲特  先謝謝大家看到這裡 但不免俗的還是要說 我的蜜糖也許是妳的毒藥 以上心得僅代表本台立場🙇‍♀️  💡最後小小呼籲 洗卸產品雖然是懶人福音 但卸妝還是要做得確實唷 這樣才能保有好肌膚 繼續做神農氏嘗百草的工作呀🫶,F,"['洗卸', '洗面乳']",國立陽明交通大學,,TRUE,0
14,255211614,#分享 雀斑暗沈剋星！克蘭詩氧氣亮白精華試用14天成果,  大家好我是Jin～過去幾年都沒有在防曬，也很常跑東南亞旅行，曬出了滿多雀斑；另外小時候因為右頰擦類固醇藥膏過敏也導致一大塊暗沈。  我本身不怕曬黑，但這次擔任克蘭詩Clarins大使剛好臉上有這些斑點可以來做測試，這瓶有號稱美白紅寶石的加勒比櫻桃和桃金孃果實的植萃精華，克蘭詩之前就有推出添加此成分的各種產品，含豐富的維他命C與多酚，能有效阻斷黑色素生成。  那麼以下就直接來Before & After讓大家看成效！     目前看額頭、鼻翼、嘴角的改變似乎沒有很明顯，但臉頰顴與顴骨非常有感，戴眼鏡的關係鼻樑兩側長期戴眼鏡的暗沈也有改善！  斑點雖然沒有全部消除，再加上我出門偶爾還是會忘記擦防曬乳，14天可以達到這樣淡化雀斑、曬斑、痘斑我已經滿驚訝了～     再來講一下瓶身的設計，圓潤造型，烤漆玻璃很有質感，我使用的方式是滴管頭壓一下，這個量可以薄擦全臉，精華有含玻尿酸但擦完也很好吸收，不會黏黏的，擦完之後我會再濕敷保溼化妝水或玫瑰果油，之後可以直接上底妝，目前沒有跟妝打架的狀況，若會擔心的話可以在晚上睡前使用即可。  鮮少使用美白產品的我要給這罐五顆星，很期待之後持續用完空空賞以及和整臉提亮的效果。  怕雷射除斑很痛的人，這瓶精華真的可以趁母親節檔期買起來！    #卡友D樂園 #樂園大使 #保養 #克蘭詩 #氧氣亮白精華 #美白 #淡斑,F,"['官方合作', 'D樂園好禮推薦', '克蘭詩', '氧氣亮白淡斑精華', '美白']",Jin,jinterlude,FALSE,1
15,255211532,#分享 只是一覺醒來就修護有感！蘭芝睡美人極萃滋養晚安唇膜 #D樂園推推,🍓前言 天氣一冷我的嘴唇容易乾裂，加上愛咬死皮的習慣改不掉，時不時就裂開有87%真的是自找的😂雖然動不動就買護唇膏，平常也東丟一條西丟一條督促自己隨時補擦，但一般護唇膏提供的暫時保護力卻怎麼都趕不上受損速度，日前被好友推坑蘭芝唇膜，買正貨前就先試個小樣看看效果，現在3ml的量快見底了，補貨前來打個心得。    🍓外觀&質地 包裝採粉粉嫩嫩的顏色，呈膏狀質地，很好推勻，飄著淡淡的苺果味整個非常少女，雖然我個人偏愛無香料的保養品，因為不太喜歡吃下多餘的東西，但會晚上使用的東西不會濃郁到影響睡眠就好。   🍓使用方式&頻率 一般睡前嘴唇薄擦一層，若當天唇況比較差則厚敷一層，隔天早上配合正常洗臉方式就能輕鬆沖洗掉。    🍓使用心得 個人覺得這唇膜對嘴唇的包覆性和持久度表現非常好，可能剛開始有點水膜感，但久了就滿習慣的，值得一提的是它不像一般護唇膏就算厚敷睡到隔天也掉光光，這唇膜雖然多少會掉漆，但隔天一早睡醒能看得到它緊緊巴覆在嘴唇上閃耀著光澤感!重點是，我必須大讚它的修復效果，若當天破皮狀況嚴重甚至流血，晚上厚敷一層能讓你有充足的修護空間和時間，隔天狀況就會好很多了。   唯一的小缺點是小樣設計成罐裝的只能徒手沾取，這點可能為人詬病，正貨雖有附唇刷，我想除非極其潔癖的人才有可能每天清潔吧😆若改做像專科那種仿口紅條狀軟管設計或許會好一點，使用時也不怕沾手。不過目前找不到其他修護效果能媲美蘭芝唇膜的好物，故打算回櫃購入正貨。 ,F,"['不是好物不推薦', '保養', '自購品', 'D樂園推推', '蘭芝']",國立臺灣大學,,FALSE,1
16,255211496,#分享 力曼映皙美Incellderm使用分享,"❤️膚質：混合偏油+敏感酒糟肌 ❤️ 最近各大社群應該很多人都有看到來自韓國力曼的保養品牌Incellderm映皙美，打著元斌、金泰希、全智賢代言的含金量席捲各大社群，我自己也在朋友的推薦加入，到目前已使用滿一個月，想要分享一些使用後產品優缺點供大家參考，中肯分享如果有興趣想了解的可以繼續往下看 😗補充：酒糟很嚴重請先去看醫生，保養品沒辦法有療效喔  1.	卸妝油(145ml)： 🌟原使用：loreal、貝德瑪卸妝水(皆需卸2次)、芳珂卸妝油(很好用，價格高)  🌟映皙美：溫和不過敏，乳化效果很好，沖洗時不會黏膩，算是非常優秀的卸妝油，唯一不喜歡的是味道，就沒有特別的調香但也不會臭。 🌟推薦指數：4★如果愛芳珂也會愛這款 2.	潔顏粉(90g) /洗面乳(120g) 🌟原使用：SK2洗面乳，洗完舒服不緊繃 🌟映皙美：潔顏粉較溫和，洗面乳起泡能力強，早晚搭配使用清潔效果不錯臉有嫩 🌟推薦指數：4★，溫和且泡沫綿密，碰到眼睛不會痛，容量足可以用很久 3.	油水平衡噴霧(50ml)  🌟原使用：無 🌟映皙美：噴霧水很細，有淡淡的薰衣草精油味道，市面上比較少的噴霧型油水保養，但聽說早上使用要做好防曬 🌟推薦指數：3.5★，用量比較快，沒有特別感受到油水調理後的成效，油肌夏天可能會偏油，但味道好聞我也許願意再買單 4.	舒緩平衡凝露(100ml) 🌟原使用：無 🌟映皙美：這款有大馬士革玫瑰，對敏感肌來說擦上去非常舒服保濕，也看過有人分享異位性皮膚炎獲得很大改善，力曼全系列產品有經過德國5星derma認證，孕婦小孩都可使用，實際用起來這款也是我最愛的產品。 🌟推薦指數：5★，清爽保濕又天然的感覺，臉上過敏乾癢使用也很舒服 5.	能量噴霧(130ml)+煥采精華(45ml) (前導化妝水+精華液) 🌟原使用：sk2青春露、靈芝水、蘭蔻極光水、克莉絲丹流金/蘭蔻絕對完美黃金玫瑰精華、克莉絲丹DNA精華 靈芝水、極光水用後都無感；克莉絲丹是mit品牌我覺得這款流金算是很棒的前導；sk2使用後皮膚較細緻，但敏感肌慎用，我剛開始使用會過敏。 蘭蔻絕對完美黃金玫瑰精華我真心推薦非常好用，緊緻效果棒又有高級的香味，但破萬的價格很不友好。 🌟映皙美：這組是他們的明星三件組，強調直達真皮層的效果，積雪草成分修護力很強，使用完後明顯可以感覺臉緊緊的，毛孔也有收縮，臉部光澤度也很讚。 🌟推薦指數：5★，這組我真的使用上很有感，但若要快速看到效果，需要向官方建議的重複多次步驟，這會比較傷荷包。 6.	活妍奇蹟霜(50ml) 🌟原使用：克莉絲丹特潤保濕霜、契爾氏蛋白保濕霜、蘭蔻黃金玫瑰霜 克、契兩款無功無過沒什麼感覺，蘭蔻這款依然很優秀，價錢很驚嚇 🌟映皙美：這明星三件組之一，強調會有澎潤光澤感，實際用後保濕能力很強，甚至好像凹洞也有改善，有點神奇，但油肌夏天可能就晚上使用。 🌟推薦指數：4.5★，個人迷思，精華液跟霜要使用同牌子比較有效果，推薦可以一起搭配購入，厚敷後臉很嫩有光澤彈性 7.	防曬乳(50ml)、bb霜(30g) 🌟原使用：wstyle、ALLIE、植村秀、肌膚之鑰  上面四款都很好用，植村秀夏天可能稍滋潤，肌膚之鑰則是真愛💕 🌟映皙美：老實說2款擦上去都有水光感，但油肌夏天很怕光澤啊～一定得壓蜜粉，但冬天我覺得保濕度會很夠又有光澤，而且不會黏膩，妝感不重很自然，應該會很美👍 🌟推薦指數：4★，味道有薰衣草味很舒服也保濕，會在秋冬購入使用 8.	洗髮乳(500ml)、養髮液(300ml)、護髮精華(100ml) 🌟原使用：Farzo花柔自然萃(洗)、Sabon綠玫瑰(護)、妍霓絲/摩洛哥優油(髮油) 洗護髮油原本使用的產品都很喜歡，效果也不錯，會持續購入 🌟映皙美：洗髮起泡能力很強，強調的養髮功能目前還沒有感受到，護髮精華大家可以不用如，個人覺得不好用。 🌟推薦指數：3★，會再使用一段時間，真的有養髮功用的話會考慮搭配現有洗髮產品輪流使用，但髮油大家可以有更好的選擇。另外看到有人分享洗護系列有含柑橘精油成分，是否會對寵物不友好也有疑慮。 9.	沐浴(500ml)、身體乳(250ml) 🌟原使用：Sabon全系列、Aveeno燕麥保濕乳 實在很愛Sabon的味道，會持續使用；Aveeno則是敏感乾癢時候的好幫手 🌟映皙美：尚未使用，但很多人推薦身體乳的修護效果。  綜合結論 💡必回購產品：卸妝油、洗面乳/潔顏粉、舒緩平衡凝露、活妍保養三件組 💡秋冬會回購產品：防曬、bb霜、油水噴霧  其實各大專櫃品牌我幾乎都用過，上面僅列出近期使用的產品，力曼映皙美系列整體來說我覺得很不錯，應該有8成的產品我會再購入。 雖然是直銷品牌，但可以選擇單純加入會員自己購買這點我覺得很好，可以點數回饋折抵也沒有上線的壓力；如果是想要經營副業的，獎金制度不錯，可以給自己一個機會，以上是小小淺見供參考。 🥰大家有想了解可以私訊我，可以跟你們分享加入後的感想，或是對產品想交流使用感受也可以跟我說。  最後，附上一張不愛保養的另一半使用前後圖，僅晚上使用20天的成果，蘋果原相機沒修圖，據本人表示，覺得皮膚變光滑、凹洞變淺、臉變小變白。 我個人的對比照就不發出來嚇大家了！",F,"['分享', '保養', '蘭蔻', '不是好物不推薦', '推薦']",咪咪,hellomimi0404,FALSE,1
17,255211470,#分享 小黑瓶還需要分享嗎？！#D樂園推推,  看到這瓶空到什麼樣就知道我多愛了吧！！！！ 一直是熱門討論的小黑瓶也是我的摯愛 之前一開始是用姊姊的 用完大愛自己也買了一瓶😋 分享我平常都怎麼用小黑瓶！ 一般正常保養都是晚上保養臉時用 除此之外！！ 我也會在上底妝的時候加一點在粉底液 混合後再上臉 底妝會更保濕一點更服貼的感覺  大家快趁母親節去買 我也準備要去了哈哈哈 現在4/8-10還有line pay 10%回饋無上限！！,F,"['樂園', '分享', '小黑']",hola,deeecard_userrr,FALSE,1
18,255211419,#分享 資生堂小紅奇蹟1+1 熬夜族必備分享#D樂園,本人因為最近個人生涯以及事業煩惱眾多，怎麼都睡不好，原本皮膚沒什麼狀況壓力驅使我變成了麻花臉妹妹，好在專櫃的朋友看不下去送了我資生堂小紅奇蹟，沒用還好用了從此愛上，小紅奇蹟 1.補水2.極致嫩3.速透亮，讓灰頭土臉的我重返美麗臉蛋，內也有抗老啟動年輕肌底，內有日本靈芝還有首創100萬酵能活酵克菲爾萃取，母親節還有優惠不買爆給媽媽們嗎 先祝大家母親節快樂啦,F,[],珠珠,chaksjxisk,FALSE,1
19,255211343,#試色 Sephora 8折 好用品分享,"嗨👋我是目前還在美國度假的妮卡 前幾天Sephora 打折季已經開始，來和大家分享這次我買了哪些好用的產品  這是部分已經使用的❤️  1. Dieux 面霜 ⭐️5 這是我在紅🍠看到有人介紹，這款面霜保濕效果很好！但是也不用擔心太厚重、黏膩或和底妝打架。 本人親測！來美國皮膚不穩定都在浮粉或斑駁使用後真的是太OMG 妝面變的非常服貼！也不搓泥。 （我今天還特別用一款和誰都會打架的精華（還沒上妝喔）搭配這個面霜搓泥的狀況改善非常多！） 2. 雅絲蘭黛 北美水粉底 #1C1 ⭐️4 延展性非常好也有很好的保濕效果，即使在皮膚不穩定時使用都會起到一定的保濕效果  3.Summer Fridays #sugar brown ⭐️5 美國🇺🇸風非常大的一款有色護唇膏 本來一直抱持著come on這種護唇膏不是我國小流行的嗎！是有多好用？ 結果！！這真的是有點東西，這一款有焦糖的味道我非常喜歡，而且唇口的設計很方便上唇（有個弧度）  膏體的質地是有點厚度（但不是厚重！）也不會因為你喝個水就把護唇膏沾掉需要補    4.Gisou #西瓜🍉 ⭐️3 （我不喜歡他的西瓜味） 這隻是我在進店取貨時看到架上只剩下一隻！女生是不能抗拒最後一隻😂所幸我就拿起來上唇，本來覺得這西瓜有點化工感但一轉頭看到鏡子，天呀！是誰擁有這個閃閃透潤的雙唇👄 哦～～原來是我！ 放入購物籃  5.CT 唇膏/唇線筆/唇蜜組 ⭐️4.5 這其實是兩個mini組合，唇膏+唇線筆 &唇蜜+唇線筆，我買的都是經典顏色 pillow talk,不愧是經典顏色 pillow talk是一個很溫柔的顏色 請看圖   唇線筆是最近在學韓妝時為了打造更一致性的水潤唇而購入，唇線筆的質地非常順畫起來很絲滑，不會卡唇也不是爛爛的質地一化就斷  6.Rare Beauty 打亮腮紅 #cheer 請見我上一篇的介紹🤍❤️   以上分享給大家！ 我還沒分享完這次還買了Dyson/明天還想要搶rhode如果大家有興趣可以follow 我的ins🫧 看我分享在北美的吃喝玩樂🩵最重要的是買買買❤️  ",F,"['sephora', '試色', '好用', '情報', '美妝']",妮卡遊北美,nicatravelna,FALSE,1
20,255211325,#分享 母親節預購會荷包大失血,簡單分享一下這次的戰利品 這次母親節預購會我鎖定了ADDICTION 一直都很愛他們家的妝感 買了兩個組合+一個遮瑕盤   ✨完美特效遮瑕筆+完美定粧蜜粉 送防曬+飾底*2+粉撲   遮瑕一直是我的愛 他們家的遮瑕蠻保濕，用在眼下不會卡粉顯細紋 蜜粉粉質細緻，上臉不會覺得死白 喜歡自然妝感的可以衝了 飾底乳一直很想試試看，剛好這次有送🤤  ✨癮炫訂製眼采盤+癮色絲絨頰彩 送液態頰彩*2+眼唇卸妝液*2  珠光色眼影一如往常地細緻絲滑 雖然是日系品牌但是眼影夠顯色持久又不會過度誇張   打亮也超美，漂亮的香檳金，很適合放在鼻頭點綴   ✨完美特效遮瑕盤 身為遮瑕控看到任何厲害的遮瑕產品都不放過 可以加強痘痘、痘疤的修飾 深色的那兩色可以再壓蜜粉前修容，膏狀的修容比起粉狀的會更自然一點     然後滿額還有送一個小小隨身包 小小的可以放一支手機或一點點零錢 在家裡樓下吃飯揹他剛剛好     以上這次戰品分享給大家~~~  看完荷包失血不會負責🤩🤩🤩,F,[],國立臺北商業大學,,FALSE,1
21,255211098,#分享 新手老手必備亮眼神器 植村秀武士刀眉筆 #D樂園推推,🌹前言 這其實不是我第一支在植村秀買的眉筆，剛開始想學畫眉毛買的是自動式的，完全貪圖不用削的方便，但沒考慮到自己的程度...🐣這邊先建議新手先別鐵齒買自動式的會出事，因為自動式顯色度高，下手力度不稍做控制就會畫得像蠟筆小新😆最後乖乖回去買這種用削的，同為新手的你歡迎繼續看下去唷～  🌹商品外觀&質地 配合未染過的自然黑髮，我選擇的色號是大部分亞洲人都能駕馭的灰棕色，有讓櫃姐幫忙削後長這樣：   🌹實際使用  我的素眉👇🏻毛量不算少，位置明顯有高低差，但尾端偏比較稀疏，是主要需填補和加長的位置    我自己在家畫的樣子👇🏻   多畫幾次漸漸抓到訣竅～一開始右手畫右眉總是力度太大，後來慢慢練成左右開工😆右手畫左眉，左手畫右眉，越來越能掌握自然填補的技巧。  某月回櫃讓櫃姐做的3D立體塑眉👇🏻整個力度和線條一下子就出來了有沒有，這張一直存在手機裡當範本，感謝巧手讓我炯炯有神：   🌹使用心得 這是一款不論新手老手都能輕鬆駕馭的眉筆，顯色度高，力度比較好掌控👍🏻不過不小心手抹過去一樣容易掉色，過程中需要小心畫，不要亂回～  近期霧眉很流行，不但櫃姐推薦我去做（被稱讚眉型漂亮很高興😆）朋友也推薦去做，雖然省時省力，但我還是比較喜歡自己畫的這種清新自然的感覺，顏色、深淺、形狀都能隨心情決定，像我這樣的有眉人若沒整理眉毛易顯得呆滯甚至像原始人，現在功力雖然不怎麼樣，但就算沒事宅在家也會多多練習。,F,"['D樂園推推', '植村秀', '不是好物不推薦', '自購品']",國立臺灣大學,,FALSE,0
22,255209517,#分享 大地遊戲之鑽石塔-限量香氛禮遇 欸我出現欸我又消失 #新鮮事調査局,#情報 新光三越鑽石塔-限量精品香氛禮遇（免費-暫時找不到介面）     搭好～有領到卷的油囉奔有去換了嗎 因為擔心新光又會有變動 所以鑽石塔成了大地遊戲重要的一環 來👏👏上圖  LE LABO 羅勒洗髮露 柑橘沐浴露 可惜不是給針管不過也是很開心的體驗禮 使用過再來補充心得  💎鑽石塔的香氛禮遇有三選一 Jo Malone London  我估計是隨機試用包2包 因為他們家試用包針管一般贈送活動給的款式都很基本常規 都是有的品項所以不選  TOM FORD BEAUTY 等大家補充  LE LABO 隨機試用包2包 他們家的試用包不容易取得有機會體驗很開心,F,"['新鮮事調查局', '新光三越', '情報', '香氛']",公羽木森,drrr,FALSE,1
23,255209356,#分享 大地遊戲之🌧️暴雨中的初夏女神節-Beauty Box #電力滿格密技,"#情報 檔期就該這樣買 銅板價換大專櫃禮包❗️蘭蔻、植村秀、資生堂、YSL、GA、POLA等你拿   有夠累的大地遊戲 可以加入成人鐵人四項活動了  A4 3F 現場扣點數 雷款不愛資生堂🌚   A8 7F 新光app線上扣點 有Pola美白 還能接受   A11 6F  新光app線上扣點 終於來了大獎！ 沒有潔顏油沒關係 有之前想嘗試的契爾氏修護霜 不知道跟理膚寶水比較起來如何 Takami小藍瓶10ml真的有夠可愛    活動說明  500點兌換「春日美妝盒」 活動期間至各店贈品處，扣500點即可兌換「春日美妝盒」 (每盒五樣隨機出貨，恕不能挑款／挑選，每盒價值1,000-2,600) 贈品處： A11 6F / A8 7F / A9 9F / A4 3F /Diamond Towers 一館4F  線上沒有搶到沒關係 還有A4/A9/鑽石塔可以現場扣點數呦",F,"['情報', '電力滿格密技', '新光三越', '點數', '保養']",公羽木森,drrr,FALSE,1
24,255208701,#分享 專櫃平替的主題來啦🔥居然價差8倍🫣/媲美專櫃粉底液？/妝前護唇保養/懶人防曬乳/頭髮神器,我相信每個人都希望自己愛用的產品能夠越便宜越好，我也是那一個人🥺，所以很常摸索不同的產品，以下這些專櫃平替不能說使用感受完全一樣，但我覺得是完全可以替代的開架產品，只要是整體感受相似度超過80%我覺得就很厲害了👍有興趣的就繼續往下看吧😳  🎈Fujiko 澎澎粉NT$690 🎈NOVO 澎澎粉 約NT$80   ✨主要就是讓頭髮乾爽，看起來不會油油的，會讓頭髮變粗變蓬變的容易打結。 ❤️兩款整體使用起來感受差不多，粉撲頭給的量也差不多，NOVO會再更乾澀一點，有好有壞，但這個價差是不是真的很大🥹🥹🥹然後‼️建議使用澎澎粉一定要洗兩次頭，第一次要先把粉洗掉，頭髮才不會乾澀打結。 ——————————————————————— 🎈Clarins 彈潤植萃美唇油 NT$1100 🎈LAKA 純素護養護唇油 NT$360   ✨主要就是滋潤唇部（？我覺得唇油跟護唇膏最大的差別就是唇油比較容易厚敷，類似唇膜的使用感受，護唇膏比較只能薄塗，當成日常保養，唇油的我覺得更適合妝前使用，可以厚厚的敷一層滋潤唇部，讓後面的唇彩更漂亮不會有死皮。 ❤️C的質地比較厚L的質地比較輕薄，但妝前滋潤唇部的感覺差不多，C的味道比較濃是一個糖果味我滿愛的會忍不住想吃掉（？L的味道是蜂蜜檸檬的味道…嗎也是會餓的那種🤣 ——————————————————————— 🎈Make up forever  HD SKIN粉無痕持久粉底液 NT$1850 🎈RMK 持妝凝膠粉霜 NT$2050 🎈KATE 零瑕肌密柔霧粉底 NT$500   ✨這三款擠出來的質地非常的像，抹開MUF會薄透水感一點，RMK跟KATE都是屬於奶油乳霜的質地，KATE第一次上臉我就馬上想到了MUF，都是屬於霧光濾鏡感均勻膚色的能力很好但KATE的遮瑕度高滿多，後來又用到了RMK更像KATE，但RMK妝感是屬於完全的霧面，遮瑕度介於兩者之間。 ‼️第一次使用真的很像MUF但後來又用到了RMK又更像，所以兩罐專櫃都放進來說，KATE應該是介於兩罐之間，質地遮瑕度都跟RMK很像，均勻膚色的能力跟上妝感受都跟MUF很像。 ——————————————————————— 🎈ELIXIR 彈潤多效美肌乳 NT$950 🎈L’OREAL 多效防護輕裸美肌乳 NT$599   ✨兩罐都叫美肌乳該比較了吧😏兩罐都是乳液、妝前、防曬三合一！味道我喜歡L，E的味道就是一般防曬乳的味道，E的質地會更水潤更好推開一點，兩款上起來都是屬於有保濕力的但不會黏，L的保濕力我覺得更好一些，上起來滿像的，只是❗️E在我臉上會治粉刺，會長滿整個下巴，後來就變成我的雷品，不然我覺得好方便🫠但L後來就出了一樣的產品🤩二話不說直接購入！  希望你們喜歡這次的專櫃平替分享❤️ 你們有什麼平替的產品也歡迎留言告訴我🤩 喜歡的話可以幫我按個愛心🫰也歡迎追蹤我才不會錯過我的文章喔👉🏼👈🏼也記得按收藏才找得到我的文章‼️,M,"['專櫃', '價差', '分享', '愛用']",小飛同學🎈,lllll0910lllll,FALSE,0
